matrix,Format,Timings,OptimumFormat
adder_dcop_57,0,0.000117228,2
adder_dcop_57,1,7.20577e-05,2
adder_dcop_57,2,7.04776e-05,2
adder_dcop_57,3,7.18792e-05,2
adder_dcop_57,4,0.000187931,2
adder_dcop_57,5,0.000142205,2
adder_dcop_63,0,0.00011657,1
adder_dcop_63,1,7.14758e-05,1
adder_dcop_63,2,7.17329e-05,1
adder_dcop_63,3,7.22174e-05,1
adder_dcop_63,4,0.000185985,1
adder_dcop_63,5,0.000140796,1
adder_dcop_65,0,0.00011696,1
adder_dcop_65,1,7.06579e-05,1
adder_dcop_65,2,7.19629e-05,1
adder_dcop_65,3,7.16872e-05,1
adder_dcop_65,4,0.000186385,1
adder_dcop_65,5,0.000140323,1
adder_dcop_66,0,0.000117015,1
adder_dcop_66,1,7.21333e-05,1
adder_dcop_66,2,7.30456e-05,1
adder_dcop_66,3,7.22741e-05,1
adder_dcop_66,4,0.000187618,1
adder_dcop_66,5,0.000140429,1
adder_dcop_69,0,0.000116652,1
adder_dcop_69,1,7.092e-05,1
adder_dcop_69,2,7.1714e-05,1
adder_dcop_69,3,7.1332e-05,1
adder_dcop_69,4,0.000187217,1
adder_dcop_69,5,0.000140007,1
af23560,0,0.000167769,2
af23560,1,7.33135e-05,2
af23560,2,7.29623e-05,2
af23560,3,inf,2
af23560,4,0.000199061,2
af23560,5,0.000140049,2
aft01,0,0.000147036,3
aft01,1,7.18309e-05,3
aft01,2,7.2332e-05,3
aft01,3,7.17218e-05,3
aft01,4,0.000186111,3
aft01,5,0.000140045,3
Alemdar,0,0.00013019,3
Alemdar,1,7.20243e-05,3
Alemdar,2,7.15479e-05,3
Alemdar,3,7.1438e-05,3
Alemdar,4,0.000193651,3
Alemdar,5,0.000141816,3
as-caida,0,0.000145173,3
as-caida,1,7.17979e-05,3
as-caida,2,inf,3
as-caida,3,7.08415e-05,3
as-caida,4,0.000199009,3
as-caida,5,0.000133782,3
bayer01,0,0.000153463,3
bayer01,1,7.23866e-05,3
bayer01,2,inf,3
bayer01,3,7.19104e-05,3
bayer01,4,0.000213114,3
bayer01,5,0.000135786,3
bayer02,0,0.000133758,3
bayer02,1,7.18286e-05,3
bayer02,2,inf,3
bayer02,3,7.17912e-05,3
bayer02,4,0.000190496,3
bayer02,5,0.000132978,3
bayer07,0,0.0001234,3
bayer07,1,7.28547e-05,3
bayer07,2,7.28024e-05,3
bayer07,3,7.25849e-05,3
bayer07,4,0.000184721,3
bayer07,5,0.000140946,3
bcsstk01,0,0.000114608,1
bcsstk01,1,7.18715e-05,1
bcsstk01,2,7.19369e-05,1
bcsstk01,3,7.24412e-05,1
bcsstk01,4,7.36602e-05,1
bcsstk01,5,0.000141832,1
bcsstk07,0,0.000114793,1
bcsstk07,1,7.11922e-05,1
bcsstk07,2,7.25742e-05,1
bcsstk07,3,7.21066e-05,1
bcsstk07,4,0.000184326,1
bcsstk07,5,0.000141572,1
bcsstk08,0,0.000117453,2
bcsstk08,1,7.2526e-05,2
bcsstk08,2,7.08173e-05,2
bcsstk08,3,7.08373e-05,2
bcsstk08,4,0.000183447,2
bcsstk08,5,0.000141767,2
bcsstk09,0,0.000118678,1
bcsstk09,1,7.15104e-05,1
bcsstk09,2,7.18102e-05,1
bcsstk09,3,7.21568e-05,1
bcsstk09,4,0.000181635,1
bcsstk09,5,0.000140203,1
bcsstk11,0,0.000121483,1
bcsstk11,1,7.19385e-05,1
bcsstk11,2,7.25149e-05,1
bcsstk11,3,7.19829e-05,1
bcsstk11,4,0.000185643,1
bcsstk11,5,0.000142157,1
bcsstk13,0,0.000135208,3
bcsstk13,1,7.17368e-05,3
bcsstk13,2,7.20345e-05,3
bcsstk13,3,7.17303e-05,3
bcsstk13,4,0.000195755,3
bcsstk13,5,0.00014102,3
bcsstk19,0,0.000114757,3
bcsstk19,1,7.15195e-05,3
bcsstk19,2,7.16825e-05,3
bcsstk19,3,7.14117e-05,3
bcsstk19,4,0.000185107,3
bcsstk19,5,0.000140767,3
bcsstk20,0,0.000116605,1
bcsstk20,1,7.10833e-05,1
bcsstk20,2,7.22968e-05,1
bcsstk20,3,7.25219e-05,1
bcsstk20,4,0.000186328,1
bcsstk20,5,0.000140275,1
bcsstk34,0,0.000119565,1
bcsstk34,1,7.13708e-05,1
bcsstk34,2,7.25804e-05,1
bcsstk34,3,7.30488e-05,1
bcsstk34,4,0.000185101,1
bcsstk34,5,0.000142628,1
bcsstm05,0,0.000116411,4
bcsstm05,1,7.19918e-05,4
bcsstm05,2,7.28168e-05,4
bcsstm05,3,7.27075e-05,4
bcsstm05,4,7.17111e-05,4
bcsstm05,5,0.000141246,4
bcsstm07,0,0.000114796,3
bcsstm07,1,7.1091e-05,3
bcsstm07,2,7.12747e-05,3
bcsstm07,3,7.06968e-05,3
bcsstm07,4,0.000181682,3
bcsstm07,5,0.000139885,3
bcsstm08,0,0.000116359,2
bcsstm08,1,7.30382e-05,2
bcsstm08,2,7.28809e-05,2
bcsstm08,3,7.34109e-05,2
bcsstm08,4,7.32457e-05,2
bcsstm08,5,0.000143631,2
bcsstm13,0,0.00012182,3
bcsstm13,1,7.27081e-05,3
bcsstm13,2,7.23902e-05,3
bcsstm13,3,7.18558e-05,3
bcsstm13,4,0.000184724,3
bcsstm13,5,0.000141434,3
bcsstm21,0,0.000115245,4
bcsstm21,1,7.27785e-05,4
bcsstm21,2,7.26274e-05,4
bcsstm21,3,7.25256e-05,4
bcsstm21,4,7.18385e-05,4
bcsstm21,5,0.000140964,4
bcsstm22,0,0.000114725,1
bcsstm22,1,7.27355e-05,1
bcsstm22,2,7.31438e-05,1
bcsstm22,3,7.28309e-05,1
bcsstm22,4,7.30586e-05,1
bcsstm22,5,0.000142269,1
bcsstm24,0,0.000115887,2
bcsstm24,1,7.20351e-05,2
bcsstm24,2,7.12457e-05,2
bcsstm24,3,7.20258e-05,2
bcsstm24,4,7.18459e-05,2
bcsstm24,5,0.000141969,2
bcsstm25,0,0.000119302,1
bcsstm25,1,7.1054e-05,1
bcsstm25,2,7.23571e-05,1
bcsstm25,3,7.25444e-05,1
bcsstm25,4,7.17647e-05,1
bcsstm25,5,0.000141051,1
bcsstm35,0,0.000120827,2
bcsstm35,1,7.25924e-05,2
bcsstm35,2,7.20976e-05,2
bcsstm35,3,7.23137e-05,2
bcsstm35,4,0.000186279,2
bcsstm35,5,0.00014083,2
bcsstm36,0,0.00016012,3
bcsstm36,1,7.2578e-05,3
bcsstm36,2,inf,3
bcsstm36,3,7.16897e-05,3
bcsstm36,4,0.000229297,3
bcsstm36,5,0.000140441,3
bcsstm37,0,0.000116359,3
bcsstm37,1,7.21734e-05,3
bcsstm37,2,7.24819e-05,3
bcsstm37,3,7.17316e-05,3
bcsstm37,4,0.000183229,3
bcsstm37,5,0.000139332,3
bcsstm39,0,0.000129827,3
bcsstm39,1,7.31997e-05,3
bcsstm39,2,7.32463e-05,3
bcsstm39,3,7.24965e-05,3
bcsstm39,4,7.25418e-05,3
bcsstm39,5,0.000141347,3
bfwa62,0,0.000114939,2
bfwa62,1,7.2725e-05,2
bfwa62,2,7.12573e-05,2
bfwa62,3,7.22941e-05,2
bfwa62,4,0.000184832,2
bfwa62,5,0.000141708,2
bfwb398,0,0.000117019,3
bfwb398,1,7.21042e-05,3
bfwb398,2,7.14157e-05,3
bfwb398,3,7.12478e-05,3
bfwb398,4,0.000185794,3
bfwb398,5,0.000140237,3
Binaryalphadigs_10NN,0,0.000117358,3
Binaryalphadigs_10NN,1,7.25746e-05,3
Binaryalphadigs_10NN,2,7.14137e-05,3
Binaryalphadigs_10NN,3,7.12327e-05,3
Binaryalphadigs_10NN,4,0.000187516,3
Binaryalphadigs_10NN,5,0.000136333,3
bips07_3078,0,0.00013571,3
bips07_3078,1,7.24481e-05,3
bips07_3078,2,inf,3
bips07_3078,3,7.22529e-05,3
bips07_3078,4,0.000191439,3
bips07_3078,5,0.000141822,3
bips98_606,0,0.000125126,2
bips98_606,1,7.25871e-05,2
bips98_606,2,7.0913e-05,2
bips98_606,3,7.23327e-05,2
bips98_606,4,0.000185758,2
bips98_606,5,0.000141433,2
bloweya,0,0.000155691,1
bloweya,1,7.23916e-05,1
bloweya,2,inf,1
bloweya,3,inf,1
bloweya,4,0.000201258,1
bloweya,5,0.00013667,1
bloweybq,0,0.000132227,1
bloweybq,1,7.27332e-05,1
bloweybq,2,inf,1
bloweybq,3,inf,1
bloweybq,4,0.000191105,1
bloweybq,5,0.000141433,1
bodyy6,0,0.000153214,2
bodyy6,1,7.22812e-05,2
bodyy6,2,7.16636e-05,2
bodyy6,3,7.20258e-05,2
bodyy6,4,0.000185469,2
bodyy6,5,0.000140392,2
bp_200,0,0.000115557,2
bp_200,1,7.19411e-05,2
bp_200,2,7.14589e-05,2
bp_200,3,7.67326e-05,2
bp_200,4,0.000181211,2
bp_200,5,0.000132555,2
bp_600,0,0.000116101,2
bp_600,1,7.21671e-05,2
bp_600,2,7.16325e-05,2
bp_600,3,7.97362e-05,2
bp_600,4,0.000183578,2
bp_600,5,0.000135368,2
bratu3d,0,0.000137162,1
bratu3d,1,7.22857e-05,1
bratu3d,2,inf,1
bratu3d,3,7.25365e-05,1
bratu3d,4,0.000191695,1
bratu3d,5,0.000136608,1
breasttissue_10NN,0,0.0001123,3
breasttissue_10NN,1,7.22407e-05,3
breasttissue_10NN,2,7.24914e-05,3
breasttissue_10NN,3,7.17327e-05,3
breasttissue_10NN,4,0.000183844,3
breasttissue_10NN,5,0.00013667,3
c-18,0,0.000118708,3
c-18,1,7.11376e-05,3
c-18,2,7.21787e-05,3
c-18,3,7.10183e-05,3
c-18,4,0.00018762,3
c-18,5,0.000140522,3
c-22,0,0.000121106,3
c-22,1,7.21654e-05,3
c-22,2,7.23472e-05,3
c-22,3,7.17426e-05,3
c-22,4,0.000185146,3
c-22,5,0.000141576,3
c-27,0,0.000122514,2
c-27,1,7.21533e-05,2
c-27,2,7.15144e-05,2
c-27,3,7.77753e-05,2
c-27,4,0.000184671,2
c-27,5,0.000141238,2
c-29,0,0.000127963,3
c-29,1,7.27208e-05,3
c-29,2,7.13763e-05,3
c-29,3,7.1344e-05,3
c-29,4,0.000191879,3
c-29,5,0.000141248,3
c-35,0,0.000131332,3
c-35,1,7.25222e-05,3
c-35,2,7.23688e-05,3
c-35,3,7.17306e-05,3
c-35,4,0.000185921,3
c-35,5,0.000139842,3
c-39,0,0.000148204,1
c-39,1,7.23638e-05,1
c-39,2,7.26618e-05,1
c-39,3,inf,1
c-39,4,0.000198446,1
c-39,5,0.000140777,1
c-40,0,0.000137325,3
c-40,1,7.22697e-05,3
c-40,2,7.77956e-05,3
c-40,3,7.20354e-05,3
c-40,4,0.000190975,3
c-40,5,0.00014427,3
c-46,0,0.000149994,1
c-46,1,7.14435e-05,1
c-46,2,inf,1
c-46,3,7.21316e-05,1
c-46,4,0.000196231,1
c-46,5,0.000141723,1
c-47,0,0.000143066,3
c-47,1,7.26327e-05,3
c-47,2,inf,3
c-47,3,7.24847e-05,3
c-47,4,0.00020761,3
c-47,5,0.000142323,3
c-49,0,0.00015488,3
c-49,1,7.28568e-05,3
c-49,2,inf,3
c-49,3,7.27338e-05,3
c-49,4,0.00019968,3
c-49,5,0.000141637,3
c-51,0,0.000142656,1
c-51,1,7.17742e-05,1
c-51,2,inf,1
c-51,3,7.27339e-05,1
c-51,4,0.000200883,1
c-51,5,0.000140389,1
