matrix,Format,Timings,OptimumFormat
adder_dcop_55,2,0.000249189,1
adder_dcop_55,3,8.97061e-05,1
adder_dcop_55,4,4.30058e-05,1
adder_dcop_55,5,2.42503e-05,1
adder_dcop_57,0,3.01837e-05,1
adder_dcop_57,1,1.18401e-05,1
adder_dcop_57,2,0.000248838,1
adder_dcop_57,3,8.10867e-05,1
adder_dcop_57,4,4.35257e-05,1
adder_dcop_57,5,2.38454e-05,1
adder_dcop_63,0,2.88415e-05,1
adder_dcop_63,1,1.21306e-05,1
adder_dcop_63,2,0.000249164,1
adder_dcop_63,3,7.98918e-05,1
adder_dcop_63,4,4.27023e-05,1
adder_dcop_63,5,2.4083e-05,1
adder_dcop_65,0,2.87425e-05,1
adder_dcop_65,1,1.2035e-05,1
adder_dcop_65,2,0.000248055,1
adder_dcop_65,3,8.02279e-05,1
adder_dcop_65,4,4.30761e-05,1
adder_dcop_65,5,2.38151e-05,1
adder_dcop_66,0,2.79443e-05,1
adder_dcop_66,1,1.18189e-05,1
adder_dcop_66,2,0.00024896,1
adder_dcop_66,3,8.52469e-05,1
adder_dcop_66,4,4.1383e-05,1
adder_dcop_66,5,2.36538e-05,1
adder_dcop_69,0,2.95187e-05,1
adder_dcop_69,1,1.21772e-05,1
adder_dcop_69,2,0.000248656,1
adder_dcop_69,3,9.0776e-05,1
adder_dcop_69,4,4.46308e-05,1
adder_dcop_69,5,2.41585e-05,1
af23560,0,6.34514e-05,1
af23560,1,2.93754e-05,1
af23560,2,5.01681e-05,1
af23560,3,inf,1
af23560,4,9.53773e-05,1
af23560,5,4.48979e-05,1
aft01,0,3.50516e-05,1
aft01,1,1.3784e-05,1
aft01,2,9.03065e-05,1
aft01,3,3.68288e-05,1
aft01,4,5.06788e-05,1
aft01,5,2.58617e-05,1
Alemdar,0,3.00322e-05,1
Alemdar,1,1.21139e-05,1
Alemdar,2,0.00104406,1
Alemdar,3,3.39851e-05,1
Alemdar,4,4.84327e-05,1
Alemdar,5,2.4602e-05,1
as-caida,0,3.62101e-05,1
as-caida,1,3.56305e-05,1
as-caida,2,inf,1
as-caida,3,0.0060407,1
as-caida,4,8.81909e-05,1
as-caida,5,4.8236e-05,1
bayer01,0,4.23957e-05,1
bayer01,1,2.01949e-05,1
bayer01,2,inf,1
bayer01,3,0.000112232,1
bayer01,4,0.000131272,1
bayer01,5,3.69676e-05,1
bayer02,0,3.01319e-05,1
bayer02,1,1.31152e-05,1
bayer02,2,inf,1
bayer02,3,4.3957e-05,1
bayer02,4,5.89546e-05,1
bayer02,5,2.59963e-05,1
bayer07,0,2.83991e-05,1
bayer07,1,1.16875e-05,1
bayer07,2,0.000671916,1
bayer07,3,0.000674036,1
bayer07,4,4.36568e-05,1
bayer07,5,2.45192e-05,1
bcsstk01,0,3.21348e-05,2
bcsstk01,1,1.37947e-05,2
bcsstk01,2,1.29844e-05,2
bcsstk01,3,2.68819e-05,2
bcsstk01,4,4.34665e-05,2
bcsstk01,5,2.82589e-05,2
bcsstk07,0,2.90865e-05,1
bcsstk07,1,1.18481e-05,1
bcsstk07,2,1.21388e-05,1
bcsstk07,3,2.52298e-05,1
bcsstk07,4,4.08833e-05,1
bcsstk07,5,2.48408e-05,1
bcsstk08,0,2.93121e-05,1
bcsstk08,1,1.2386e-05,1
bcsstk08,2,8.95612e-05,1
bcsstk08,3,3.21753e-05,1
bcsstk08,4,4.17545e-05,1
bcsstk08,5,2.40587e-05,1
bcsstk09,0,2.87182e-05,1
bcsstk09,1,1.20486e-05,1
bcsstk09,2,1.28138e-05,1
bcsstk09,3,2.65094e-05,1
bcsstk09,4,4.16739e-05,1
bcsstk09,5,2.38418e-05,1
bcsstk11,0,2.91549e-05,1
bcsstk11,1,1.18094e-05,1
bcsstk11,2,2.31904e-05,1
bcsstk11,3,2.75514e-05,1
bcsstk11,4,4.08122e-05,1
bcsstk11,5,2.41635e-05,1
bcsstk13,0,3.39214e-05,1
bcsstk13,1,1.43217e-05,1
bcsstk13,2,0.000202966,1
bcsstk13,3,3.65731e-05,1
bcsstk13,4,4.80536e-05,1
bcsstk13,5,2.65753e-05,1
bcsstk19,0,2.83303e-05,1
bcsstk19,1,1.21399e-05,1
bcsstk19,2,2.86791e-05,1
bcsstk19,3,2.60681e-05,1
bcsstk19,4,4.15387e-05,1
bcsstk19,5,2.35893e-05,1
bcsstk20,0,3.036e-05,1
bcsstk20,1,1.17053e-05,1
bcsstk20,2,1.26486e-05,1
bcsstk20,3,2.49053e-05,1
bcsstk20,4,4.1249e-05,1
bcsstk20,5,2.38296e-05,1
bcsstk34,0,2.90635e-05,1
bcsstk34,1,1.23962e-05,1
bcsstk34,2,1.55547e-05,1
bcsstk34,3,2.63174e-05,1
bcsstk34,4,4.20718e-05,1
bcsstk34,5,2.43775e-05,1
bcsstm05,0,2.99518e-05,2
bcsstm05,1,1.23037e-05,2
bcsstm05,2,1.182e-05,2
bcsstm05,3,2.51266e-05,2
bcsstm05,4,3.61335e-05,2
bcsstm05,5,2.49088e-05,2
bcsstm07,0,3.02088e-05,1
bcsstm07,1,1.21585e-05,1
bcsstm07,2,1.27819e-05,1
bcsstm07,3,2.57991e-05,1
bcsstm07,4,4.37574e-05,1
bcsstm07,5,2.50572e-05,1
bcsstm08,0,2.83966e-05,2
bcsstm08,1,1.18937e-05,2
bcsstm08,2,1.17739e-05,2
bcsstm08,3,2.5924e-05,2
bcsstm08,4,3.67039e-05,2
bcsstm08,5,2.32902e-05,2
bcsstm13,0,2.94138e-05,1
bcsstm13,1,1.13978e-05,1
bcsstm13,2,0.000110302,1
bcsstm13,3,6.06291e-05,1
bcsstm13,4,4.27605e-05,1
bcsstm13,5,2.30876e-05,1
bcsstm21,0,2.81717e-05,2
bcsstm21,1,1.26899e-05,2
bcsstm21,2,1.22345e-05,2
bcsstm21,3,2.76641e-05,2
bcsstm21,4,3.97587e-05,2
bcsstm21,5,2.39671e-05,2
bcsstm22,0,3.15554e-05,2
bcsstm22,1,1.26324e-05,2
bcsstm22,2,1.26263e-05,2
bcsstm22,3,2.43701e-05,2
bcsstm22,4,3.69332e-05,2
bcsstm22,5,2.53229e-05,2
bcsstm24,0,2.75817e-05,1
bcsstm24,1,1.19471e-05,1
bcsstm24,2,1.22304e-05,1
bcsstm24,3,2.77769e-05,1
bcsstm24,4,3.92335e-05,1
bcsstm24,5,2.40173e-05,1
bcsstm25,0,2.68111e-05,1
bcsstm25,1,1.21774e-05,1
bcsstm25,2,1.23664e-05,1
bcsstm25,3,4.36771e-05,1
bcsstm25,4,5.57946e-05,1
bcsstm25,5,2.44192e-05,1
bcsstm35,0,2.92213e-05,1
bcsstm35,1,1.27106e-05,1
bcsstm35,2,2.85412e-05,1
bcsstm35,3,6.17463e-05,1
bcsstm35,4,7.8185e-05,1
bcsstm35,5,2.68514e-05,1
bcsstm36,0,5.07676e-05,1
bcsstm36,1,2.32393e-05,1
bcsstm36,2,inf,1
bcsstm36,3,0.00013953,1
bcsstm36,4,8.67607e-05,1
bcsstm36,5,3.64756e-05,1
bcsstm37,0,2.91039e-05,1
bcsstm37,1,1.23928e-05,1
bcsstm37,2,2.38728e-05,1
bcsstm37,3,5.78264e-05,1
bcsstm37,4,7.4446e-05,1
bcsstm37,5,2.65175e-05,1
bcsstm39,0,3.05595e-05,1
bcsstm39,1,1.45081e-05,1
bcsstm39,2,1.45128e-05,1
bcsstm39,3,8.40216e-05,1
bcsstm39,4,9.54955e-05,1
bcsstm39,5,2.8277e-05,1
bfwa62,0,3.06939e-05,1
bfwa62,1,1.2745e-05,1
