matrix,Format,Timings,OptimumFormat
adder_dcop_03,3,0.000127503,1
adder_dcop_03,4,0.000106595,1
adder_dcop_03,5,4.62451e-05,1
adder_dcop_04,0,4.42841e-05,1
adder_dcop_04,1,2.55521e-05,1
adder_dcop_04,2,0.000560235,1
adder_dcop_04,3,0.000127756,1
adder_dcop_04,4,0.00010677,1
adder_dcop_04,5,7.5652e-05,1
adder_dcop_05,0,4.43685e-05,1
adder_dcop_05,1,2.58037e-05,1
adder_dcop_05,2,0.000563374,1
adder_dcop_05,3,0.00012817,1
adder_dcop_05,4,0.000105859,1
adder_dcop_05,5,4.73215e-05,1
adder_dcop_06,0,4.40691e-05,1
adder_dcop_06,1,2.54156e-05,1
adder_dcop_06,2,0.000588278,1
adder_dcop_06,3,0.000128182,1
adder_dcop_06,4,0.000102258,1
adder_dcop_06,5,4.74131e-05,1
adder_dcop_07,0,4.43231e-05,1
adder_dcop_07,1,2.5589e-05,1
adder_dcop_07,2,0.000562549,1
adder_dcop_07,3,0.000128752,1
adder_dcop_07,4,0.000102912,1
adder_dcop_07,5,4.75357e-05,1
adder_dcop_08,0,4.44446e-05,1
adder_dcop_08,1,2.56196e-05,1
adder_dcop_08,2,0.000591731,1
adder_dcop_08,3,0.000128313,1
adder_dcop_08,4,0.000100712,1
adder_dcop_08,5,4.69608e-05,1
adder_dcop_09,0,4.44938e-05,1
adder_dcop_09,1,2.581e-05,1
adder_dcop_09,2,0.000563528,1
adder_dcop_09,3,0.000127953,1
adder_dcop_09,4,0.000106401,1
adder_dcop_09,5,4.74569e-05,1
adder_dcop_10,0,4.43499e-05,1
adder_dcop_10,1,2.57105e-05,1
adder_dcop_10,2,0.000564563,1
adder_dcop_10,3,0.000127995,1
adder_dcop_10,4,0.000104574,1
adder_dcop_10,5,4.67026e-05,1
adder_dcop_11,0,4.44808e-05,1
adder_dcop_11,1,2.5708e-05,1
adder_dcop_11,2,0.000592634,1
adder_dcop_11,3,0.000127844,1
adder_dcop_11,4,0.00010108,1
adder_dcop_11,5,4.71364e-05,1
adder_dcop_12,0,4.47411e-05,1
adder_dcop_12,1,2.5504e-05,1
adder_dcop_12,2,0.000563249,1
adder_dcop_12,3,0.000128792,1
adder_dcop_12,4,0.000103645,1
adder_dcop_12,5,4.69584e-05,1
adder_dcop_13,0,4.42869e-05,1
adder_dcop_13,1,2.56499e-05,1
adder_dcop_13,2,0.000590402,1
adder_dcop_13,3,0.00012862,1
adder_dcop_13,4,0.000102559,1
adder_dcop_13,5,4.70366e-05,1
adder_dcop_14,0,4.44345e-05,1
adder_dcop_14,1,2.56203e-05,1
adder_dcop_14,2,0.000564177,1
adder_dcop_14,3,0.000127766,1
adder_dcop_14,4,0.000103119,1
adder_dcop_14,5,4.69084e-05,1
adder_dcop_15,0,4.44064e-05,1
adder_dcop_15,1,2.53681e-05,1
adder_dcop_15,2,0.000567427,1
adder_dcop_15,3,0.000127807,1
adder_dcop_15,4,0.00010299,1
adder_dcop_15,5,4.69243e-05,1
adder_dcop_16,0,4.41651e-05,1
adder_dcop_16,1,2.56531e-05,1
adder_dcop_16,2,0.00059196,1
adder_dcop_16,3,0.000128091,1
adder_dcop_16,4,0.000103648,1
adder_dcop_16,5,4.71494e-05,1
adder_dcop_17,0,4.44009e-05,1
adder_dcop_17,1,2.57517e-05,1
adder_dcop_17,2,0.000562845,1
adder_dcop_17,3,0.000127931,1
adder_dcop_17,4,0.000102894,1
adder_dcop_17,5,4.72249e-05,1
adder_dcop_18,0,4.41416e-05,1
adder_dcop_18,1,2.55323e-05,1
adder_dcop_18,2,0.000593551,1
adder_dcop_18,3,0.000127884,1
adder_dcop_18,4,0.000103166,1
adder_dcop_18,5,4.68978e-05,1
adder_dcop_19,0,4.45375e-05,1
adder_dcop_19,1,2.56763e-05,1
adder_dcop_19,2,0.000925996,1
adder_dcop_19,3,0.000221976,1
adder_dcop_19,4,0.000283539,1
adder_dcop_19,5,9.71394e-05,1
adder_dcop_20,0,6.42248e-05,5
adder_dcop_20,1,9.58895e-05,5
adder_dcop_20,2,0.00106797,5
adder_dcop_20,3,0.000128323,5
adder_dcop_20,4,0.000103072,5
adder_dcop_20,5,4.7241e-05,5
adder_dcop_21,0,4.41218e-05,1
adder_dcop_21,1,2.65659e-05,1
adder_dcop_21,2,0.000591102,1
adder_dcop_21,3,0.00012791,1
adder_dcop_21,4,0.000103197,1
adder_dcop_21,5,4.74217e-05,1
adder_dcop_22,0,4.43793e-05,1
adder_dcop_22,1,2.9174e-05,1
adder_dcop_22,2,0.0005642,1
adder_dcop_22,3,0.000127751,1
adder_dcop_22,4,0.000103004,1
adder_dcop_22,5,4.69723e-05,1
adder_dcop_23,0,4.41776e-05,1
adder_dcop_23,1,2.56618e-05,1
adder_dcop_23,2,0.000592607,1
adder_dcop_23,3,0.00012838,1
adder_dcop_23,4,0.000103142,1
adder_dcop_23,5,4.72877e-05,1
adder_dcop_24,0,4.44313e-05,1
adder_dcop_24,1,2.56089e-05,1
adder_dcop_24,2,0.00056431,1
adder_dcop_24,3,0.000128192,1
adder_dcop_24,4,0.000131478,1
adder_dcop_24,5,4.71397e-05,1
adder_dcop_25,0,4.42507e-05,1
adder_dcop_25,1,2.55566e-05,1
adder_dcop_25,2,0.000564337,1
adder_dcop_25,3,0.000128098,1
adder_dcop_25,4,0.000102899,1
adder_dcop_25,5,4.69721e-05,1
adder_dcop_26,0,4.38689e-05,1
adder_dcop_26,1,2.56338e-05,1
adder_dcop_26,2,0.000591544,1
adder_dcop_26,3,0.000127845,1
