matrix,Format,Timings,OptimumFormat
adder_dcop_23,1,7.90594e-05,1
adder_dcop_23,2,0.0226258,1
adder_dcop_23,3,0.00390481,1
adder_dcop_23,4,0.000328786,1
adder_dcop_23,5,9.08604e-05,1
adder_dcop_24,0,9.82473e-05,1
adder_dcop_24,1,7.88319e-05,1
adder_dcop_24,2,0.0225164,1
adder_dcop_24,3,0.00390138,1
adder_dcop_24,4,0.000327,1
adder_dcop_24,5,9.05427e-05,1
adder_dcop_25,0,9.82953e-05,1
adder_dcop_25,1,7.90561e-05,1
adder_dcop_25,2,0.0226226,1
adder_dcop_25,3,0.00390226,1
adder_dcop_25,4,0.000328505,1
adder_dcop_25,5,9.08608e-05,1
adder_dcop_26,0,9.83352e-05,1
adder_dcop_26,1,7.87529e-05,1
adder_dcop_26,2,0.0225636,1
adder_dcop_26,3,0.00387679,1
adder_dcop_26,4,0.000327654,1
adder_dcop_26,5,9.06599e-05,1
adder_dcop_27,0,9.8071e-05,1
adder_dcop_27,1,7.91628e-05,1
adder_dcop_27,2,0.0226179,1
adder_dcop_27,3,0.00390297,1
adder_dcop_27,4,0.000330428,1
adder_dcop_27,5,9.08927e-05,1
adder_dcop_28,0,9.81575e-05,1
adder_dcop_28,1,7.89571e-05,1
adder_dcop_28,2,0.0225639,1
adder_dcop_28,3,0.00382221,1
adder_dcop_28,4,0.000327626,1
adder_dcop_28,5,9.07224e-05,1
adder_dcop_29,0,9.83344e-05,1
adder_dcop_29,1,7.88683e-05,1
adder_dcop_29,2,0.0225626,1
adder_dcop_29,3,0.00388948,1
adder_dcop_29,4,0.00032704,1
adder_dcop_29,5,9.06162e-05,1
adder_dcop_30,0,9.8172e-05,1
adder_dcop_30,1,7.89877e-05,1
adder_dcop_30,2,0.0225652,1
adder_dcop_30,3,0.00381107,1
adder_dcop_30,4,0.00033061,1
adder_dcop_30,5,9.09069e-05,1
adder_dcop_31,0,9.81641e-05,1
adder_dcop_31,1,7.89791e-05,1
adder_dcop_31,2,0.0225864,1
adder_dcop_31,3,0.00386764,1
adder_dcop_31,4,0.000328724,1
adder_dcop_31,5,9.07978e-05,1
adder_dcop_32,0,9.84554e-05,1
adder_dcop_32,1,7.90092e-05,1
adder_dcop_32,2,0.0225987,1
adder_dcop_32,3,0.0038329,1
adder_dcop_32,4,0.000328615,1
adder_dcop_32,5,9.07489e-05,1
adder_dcop_33,0,9.80249e-05,1
adder_dcop_33,1,7.8855e-05,1
adder_dcop_33,2,0.0225645,1
adder_dcop_33,3,0.00387493,1
adder_dcop_33,4,0.000327159,1
adder_dcop_33,5,9.07598e-05,1
adder_dcop_34,0,9.83127e-05,1
adder_dcop_34,1,7.91579e-05,1
adder_dcop_34,2,0.0226031,1
adder_dcop_34,3,0.00384434,1
adder_dcop_34,4,0.000328468,1
adder_dcop_34,5,9.08378e-05,1
adder_dcop_35,0,9.79959e-05,1
adder_dcop_35,1,7.90444e-05,1
adder_dcop_35,2,0.0225516,1
adder_dcop_35,3,0.00386985,1
adder_dcop_35,4,0.000327245,1
adder_dcop_35,5,9.07451e-05,1
adder_dcop_36,0,9.84359e-05,1
adder_dcop_36,1,7.88182e-05,1
adder_dcop_36,2,0.022583,1
adder_dcop_36,3,0.00385598,1
adder_dcop_36,4,0.000328839,1
adder_dcop_36,5,9.07826e-05,1
adder_dcop_37,0,9.81172e-05,1
adder_dcop_37,1,7.90283e-05,1
adder_dcop_37,2,0.0226254,1
adder_dcop_37,3,0.00386234,1
adder_dcop_37,4,0.000328893,1
adder_dcop_37,5,9.08403e-05,1
adder_dcop_38,0,9.83142e-05,1
adder_dcop_38,1,7.9096e-05,1
adder_dcop_38,2,0.022598,1
adder_dcop_38,3,0.00385829,1
adder_dcop_38,4,0.00032951,1
adder_dcop_38,5,9.08031e-05,1
adder_dcop_39,0,9.80586e-05,1
adder_dcop_39,1,7.8983e-05,1
adder_dcop_39,2,0.0226252,1
adder_dcop_39,3,0.00385407,1
adder_dcop_39,4,0.000328343,1
adder_dcop_39,5,9.08386e-05,1
adder_dcop_40,0,9.81201e-05,1
adder_dcop_40,1,7.90672e-05,1
adder_dcop_40,2,0.0225997,1
adder_dcop_40,3,0.00379997,1
adder_dcop_40,4,0.000328007,1
adder_dcop_40,5,9.08138e-05,1
adder_dcop_41,0,9.81776e-05,1
adder_dcop_41,1,7.90996e-05,1
adder_dcop_41,2,0.022613,1
adder_dcop_41,3,0.00384212,1
adder_dcop_41,4,0.000328328,1
adder_dcop_41,5,9.08153e-05,1
adder_dcop_42,0,9.81754e-05,1
adder_dcop_42,1,7.88064e-05,1
adder_dcop_42,2,0.0225952,1
adder_dcop_42,3,0.00393408,1
adder_dcop_42,4,0.00032761,1
adder_dcop_42,5,9.06704e-05,1
adder_dcop_43,0,9.81424e-05,1
adder_dcop_43,1,7.91897e-05,1
adder_dcop_43,2,0.0226127,1
adder_dcop_43,3,0.00384439,1
adder_dcop_43,4,0.000327887,1
adder_dcop_43,5,9.08985e-05,1
adder_dcop_44,0,9.83807e-05,1
adder_dcop_44,1,7.89196e-05,1
adder_dcop_44,2,0.022621,1
adder_dcop_44,3,0.00380223,1
