matrix,Format,Timings,OptimumFormat
adder_dcop_06,3,0.000119123,1
adder_dcop_06,4,2.17639e-05,1
adder_dcop_06,5,1.23518e-05,1
adder_dcop_07,0,1.10873e-05,1
adder_dcop_07,1,8.29127e-06,1
adder_dcop_07,2,0.000438172,1
adder_dcop_07,3,0.00011891,1
adder_dcop_07,4,2.39199e-05,1
adder_dcop_07,5,1.29622e-05,1
adder_dcop_08,0,1.10811e-05,1
adder_dcop_08,1,7.45698e-06,1
adder_dcop_08,2,0.000437807,1
adder_dcop_08,3,0.00011944,1
adder_dcop_08,4,2.44493e-05,1
adder_dcop_08,5,1.1984e-05,1
adder_dcop_09,0,1.11249e-05,1
adder_dcop_09,1,7.06094e-06,1
adder_dcop_09,2,0.000437838,1
adder_dcop_09,3,0.000119383,1
adder_dcop_09,4,2.48749e-05,1
adder_dcop_09,5,1.16451e-05,1
adder_dcop_10,0,1.08213e-05,1
adder_dcop_10,1,7.44388e-06,1
adder_dcop_10,2,0.000436822,1
adder_dcop_10,3,0.000120216,1
adder_dcop_10,4,2.45399e-05,1
adder_dcop_10,5,1.2232e-05,1
adder_dcop_11,0,1.09158e-05,1
adder_dcop_11,1,7.76188e-06,1
adder_dcop_11,2,0.000438874,1
adder_dcop_11,3,0.000120194,1
adder_dcop_11,4,2.36536e-05,1
adder_dcop_11,5,1.25988e-05,1
adder_dcop_12,0,1.12713e-05,1
adder_dcop_12,1,7.33129e-06,1
adder_dcop_12,2,0.000436917,1
adder_dcop_12,3,0.000118147,1
adder_dcop_12,4,2.30837e-05,1
adder_dcop_12,5,1.22542e-05,1
adder_dcop_13,0,1.11145e-05,1
adder_dcop_13,1,8.15169e-06,1
adder_dcop_13,2,0.000437241,1
adder_dcop_13,3,0.000119593,1
adder_dcop_13,4,2.54529e-05,1
adder_dcop_13,5,1.29051e-05,1
adder_dcop_14,0,1.12533e-05,1
adder_dcop_14,1,7.94477e-06,1
adder_dcop_14,2,0.000437592,1
adder_dcop_14,3,0.00012363,1
adder_dcop_14,4,2.19981e-05,1
adder_dcop_14,5,1.28084e-05,1
adder_dcop_15,0,1.12003e-05,1
adder_dcop_15,1,8.31705e-06,1
adder_dcop_15,2,0.000437892,1
adder_dcop_15,3,0.000121442,1
adder_dcop_15,4,2.29291e-05,1
adder_dcop_15,5,1.30975e-05,1
adder_dcop_16,0,1.14311e-05,1
adder_dcop_16,1,7.20837e-06,1
adder_dcop_16,2,0.00043676,1
adder_dcop_16,3,0.000119847,1
adder_dcop_16,4,2.51989e-05,1
adder_dcop_16,5,1.21307e-05,1
adder_dcop_17,0,1.12798e-05,1
adder_dcop_17,1,6.95925e-06,1
adder_dcop_17,2,0.000436858,1
adder_dcop_17,3,0.000119938,1
adder_dcop_17,4,2.45556e-05,1
adder_dcop_17,5,1.12668e-05,1
adder_dcop_18,0,1.0916e-05,1
adder_dcop_18,1,8.06058e-06,1
adder_dcop_18,2,0.000438423,1
adder_dcop_18,3,0.000120529,1
adder_dcop_18,4,2.21417e-05,1
adder_dcop_18,5,1.25893e-05,1
adder_dcop_19,0,1.12165e-05,1
adder_dcop_19,1,8.20492e-06,1
adder_dcop_19,2,0.000438648,1
adder_dcop_19,3,0.000119083,1
adder_dcop_19,4,2.14035e-05,1
adder_dcop_19,5,1.27269e-05,1
adder_dcop_20,0,1.15208e-05,1
adder_dcop_20,1,8.13855e-06,1
adder_dcop_20,2,0.000437645,1
adder_dcop_20,3,0.000120948,1
adder_dcop_20,4,2.51865e-05,1
adder_dcop_20,5,1.26016e-05,1
adder_dcop_21,0,1.12344e-05,1
adder_dcop_21,1,6.92356e-06,1
adder_dcop_21,2,0.000436169,1
adder_dcop_21,3,0.000118187,1
adder_dcop_21,4,2.40603e-05,1
adder_dcop_21,5,1.1566e-05,1
adder_dcop_22,0,9.70401e-06,1
adder_dcop_22,1,6.79789e-06,1
adder_dcop_22,2,0.000435956,1
adder_dcop_22,3,0.000118299,1
adder_dcop_22,4,2.32285e-05,1
adder_dcop_22,5,1.07497e-05,1
adder_dcop_23,0,1.0877e-05,1
adder_dcop_23,1,6.85786e-06,1
adder_dcop_23,2,0.000436675,1
adder_dcop_23,3,0.000120564,1
adder_dcop_23,4,2.33131e-05,1
adder_dcop_23,5,1.1632e-05,1
adder_dcop_24,0,1.0847e-05,1
adder_dcop_24,1,6.99499e-06,1
adder_dcop_24,2,0.000437167,1
adder_dcop_24,3,0.000117364,1
adder_dcop_24,4,2.33217e-05,1
adder_dcop_24,5,1.16571e-05,1
adder_dcop_25,0,1.13712e-05,1
adder_dcop_25,1,8.09451e-06,1
adder_dcop_25,2,0.000438647,1
adder_dcop_25,3,0.000119206,1
adder_dcop_25,4,2.35209e-05,1
adder_dcop_25,5,1.2456e-05,1
adder_dcop_26,0,1.09858e-05,1
adder_dcop_26,1,7.37494e-06,1
adder_dcop_26,2,0.000437223,1
adder_dcop_26,3,0.000119002,1
adder_dcop_26,4,2.3367e-05,1
adder_dcop_26,5,1.17717e-05,1
adder_dcop_27,0,1.11287e-05,1
adder_dcop_27,1,8.06638e-06,1
adder_dcop_27,2,0.000437844,1
adder_dcop_27,3,0.000121344,1
adder_dcop_27,4,2.53176e-05,1
adder_dcop_27,5,1.29476e-05,1
adder_dcop_28,0,1.12268e-05,1
adder_dcop_28,1,8.36771e-06,1
adder_dcop_28,2,0.000436673,1
adder_dcop_28,3,0.000120613,1
adder_dcop_28,4,2.3346e-05,1
adder_dcop_28,5,1.28096e-05,1
adder_dcop_29,0,1.1284e-05,1
adder_dcop_29,1,7.33919e-06,1
adder_dcop_29,2,0.000437127,1
adder_dcop_29,3,0.000120964,1
adder_dcop_29,4,2.41974e-05,1
adder_dcop_29,5,1.20839e-05,1
adder_dcop_30,0,1.12058e-05,1
adder_dcop_30,1,7.06217e-06,1
adder_dcop_30,2,0.000436633,1
adder_dcop_30,3,0.000120155,1
adder_dcop_30,4,2.49896e-05,1
adder_dcop_30,5,1.17453e-05,1
adder_dcop_31,0,1.09426e-05,1
adder_dcop_31,1,7.29062e-06,1
adder_dcop_31,2,0.000436704,1
adder_dcop_31,3,0.000118727,1
adder_dcop_31,4,2.32062e-05,1
adder_dcop_31,5,1.22034e-05,1
adder_dcop_32,0,1.15841e-05,1
adder_dcop_32,1,7.88889e-06,1
adder_dcop_32,2,0.000438234,1
adder_dcop_32,3,0.000121444,1
adder_dcop_32,4,2.28414e-05,1
adder_dcop_32,5,1.29579e-05,1
adder_dcop_33,0,1.10219e-05,1
adder_dcop_33,1,6.9592e-06,1
adder_dcop_33,2,0.000437401,1
adder_dcop_33,3,0.000118355,1
adder_dcop_33,4,2.37234e-05,1
adder_dcop_33,5,1.14277e-05,1
adder_dcop_34,0,1.09971e-05,1
adder_dcop_34,1,8.24826e-06,1
adder_dcop_34,2,0.00043726,1
adder_dcop_34,3,0.000121122,1
adder_dcop_34,4,2.45108e-05,1
adder_dcop_34,5,1.2923e-05,1
adder_dcop_35,0,1.01768e-05,1
adder_dcop_35,1,7.04022e-06,1
adder_dcop_35,2,0.000435699,1
adder_dcop_35,3,0.000118681,1
adder_dcop_35,4,2.45625e-05,1
adder_dcop_35,5,1.1322e-05,1
adder_dcop_36,0,1.1259e-05,1
adder_dcop_36,1,7.92995e-06,1
adder_dcop_36,2,0.000437791,1
adder_dcop_36,3,0.000120106,1
adder_dcop_36,4,2.23506e-05,1
adder_dcop_36,5,1.27647e-05,1
adder_dcop_37,0,1.13055e-05,1
adder_dcop_37,1,8.38922e-06,1
adder_dcop_37,2,0.000437291,1
adder_dcop_37,3,0.000120273,1
adder_dcop_37,4,2.31573e-05,1
adder_dcop_37,5,1.29918e-05,1
adder_dcop_38,0,1.11375e-05,1
adder_dcop_38,1,8.03251e-06,1
adder_dcop_38,2,0.000453622,1
adder_dcop_38,3,0.000121601,1
adder_dcop_38,4,2.28875e-05,1
adder_dcop_38,5,1.25011e-05,1
adder_dcop_39,0,1.15771e-05,1
adder_dcop_39,1,8.26285e-06,1
adder_dcop_39,2,0.000438908,1
adder_dcop_39,3,0.000120505,1
adder_dcop_39,4,2.4514e-05,1
adder_dcop_39,5,1.30964e-05,1
adder_dcop_40,0,9.87428e-06,1
adder_dcop_40,1,6.76013e-06,1
adder_dcop_40,2,0.000436209,1
adder_dcop_40,3,0.000120494,1
adder_dcop_40,4,2.12246e-05,1
adder_dcop_40,5,1.05792e-05,1
adder_dcop_41,0,1.15088e-05,1
adder_dcop_41,1,8.51446e-06,1
adder_dcop_41,2,0.000436753,1
adder_dcop_41,3,0.000121804,1
adder_dcop_41,4,2.41762e-05,1
adder_dcop_41,5,1.33155e-05,1
adder_dcop_42,0,1.13959e-05,1
adder_dcop_42,1,8.34462e-06,1
adder_dcop_42,2,0.000438163,1
adder_dcop_42,3,0.000119138,1
adder_dcop_42,4,2.3672e-05,1
adder_dcop_42,5,1.28428e-05,1
adder_dcop_43,0,1.20224e-05,1
adder_dcop_43,1,8.38764e-06,1
adder_dcop_43,2,0.000437368,1
adder_dcop_43,3,0.000122091,1
adder_dcop_43,4,2.35645e-05,1
adder_dcop_43,5,1.34387e-05,1
adder_dcop_44,0,1.10281e-05,1
adder_dcop_44,1,7.46571e-06,1
adder_dcop_44,2,0.000438368,1
adder_dcop_44,3,0.000119289,1
adder_dcop_44,4,2.63424e-05,1
adder_dcop_44,5,1.2049e-05,1
adder_dcop_45,0,1.07853e-05,1
adder_dcop_45,1,7.65895e-06,1
adder_dcop_45,2,0.000437351,1
adder_dcop_45,3,0.000118697,1
adder_dcop_45,4,2.47234e-05,1
adder_dcop_45,5,1.22403e-05,1
adder_dcop_46,0,1.10227e-05,1
adder_dcop_46,1,7.94035e-06,1
adder_dcop_46,2,0.000437315,1
adder_dcop_46,3,0.000119388,1
adder_dcop_46,4,2.20055e-05,1
adder_dcop_46,5,1.23354e-05,1
adder_dcop_47,0,1.12997e-05,1
adder_dcop_47,1,6.93705e-06,1
adder_dcop_47,2,0.000436475,1
adder_dcop_47,3,0.000118926,1
adder_dcop_47,4,2.5141e-05,1
adder_dcop_47,5,1.13184e-05,1
adder_dcop_48,0,1.17111e-05,1
adder_dcop_48,1,7.80399e-06,1
adder_dcop_48,2,0.000437255,1
adder_dcop_48,3,0.000119464,1
adder_dcop_48,4,2.46805e-05,1
adder_dcop_48,5,1.22793e-05,1
adder_dcop_49,0,1.15331e-05,1
adder_dcop_49,1,7.11655e-06,1
adder_dcop_49,2,0.000437373,1
adder_dcop_49,3,0.00011859,1
adder_dcop_49,4,2.39975e-05,1
adder_dcop_49,5,1.16975e-05,1
adder_dcop_50,0,1.05564e-05,1
adder_dcop_50,1,7.47579e-06,1
adder_dcop_50,2,0.000446008,1
adder_dcop_50,3,0.00012608,1
adder_dcop_50,4,2.50712e-05,1
adder_dcop_50,5,1.20796e-05,1
adder_dcop_51,0,9.90538e-06,1
adder_dcop_51,1,6.99707e-06,1
adder_dcop_51,2,0.000436526,1
adder_dcop_51,3,0.000119488,1
adder_dcop_51,4,2.36166e-05,1
adder_dcop_51,5,1.12063e-05,1
adder_dcop_52,0,1.11796e-05,1
adder_dcop_52,1,8.35165e-06,1
adder_dcop_52,2,0.000437323,1
adder_dcop_52,3,0.000121407,1
adder_dcop_52,4,2.357e-05,1
adder_dcop_52,5,1.31825e-05,1
adder_dcop_53,0,1.14756e-05,1
adder_dcop_53,1,7.29181e-06,1
adder_dcop_53,2,0.000437069,1
adder_dcop_53,3,0.000118589,1
adder_dcop_53,4,2.48997e-05,1
adder_dcop_53,5,1.22464e-05,1
adder_dcop_54,0,1.0928e-05,1
adder_dcop_54,1,7.72522e-06,1
adder_dcop_54,2,0.000437791,1
adder_dcop_54,3,0.000119384,1
adder_dcop_54,4,2.29256e-05,1
adder_dcop_54,5,1.21805e-05,1
adder_dcop_55,0,1.14705e-05,1
adder_dcop_55,1,8.17185e-06,1
adder_dcop_55,2,0.000438537,1
adder_dcop_55,3,0.000119943,1
adder_dcop_55,4,2.43466e-05,1
adder_dcop_55,5,1.26572e-05,1
adder_dcop_56,0,1.11127e-05,1
adder_dcop_56,1,6.93286e-06,1
adder_dcop_56,2,0.000438452,1
adder_dcop_56,3,0.00011883,1
adder_dcop_56,4,2.47514e-05,1
adder_dcop_56,5,1.15404e-05,1
adder_dcop_57,0,1.1314e-05,1
adder_dcop_57,1,7.29136e-06,1
adder_dcop_57,2,0.000436546,1
adder_dcop_57,3,0.000139982,1
adder_dcop_57,4,2.57691e-05,1
adder_dcop_57,5,1.20671e-05,1
adder_dcop_58,0,1.1203e-05,1
adder_dcop_58,1,6.96696e-06,1
adder_dcop_58,2,0.00043667,1
adder_dcop_58,3,0.000118773,1
adder_dcop_58,4,2.48136e-05,1
adder_dcop_58,5,1.16239e-05,1
adder_dcop_59,0,9.98034e-06,1
adder_dcop_59,1,6.80713e-06,1
adder_dcop_59,2,0.000436877,1
adder_dcop_59,3,0.000118682,1
adder_dcop_59,4,2.31444e-05,1
adder_dcop_59,5,1.07575e-05,1
adder_dcop_60,0,1.13704e-05,1
adder_dcop_60,1,7.98789e-06,1
adder_dcop_60,2,0.000437993,1
adder_dcop_60,3,0.000118993,1
adder_dcop_60,4,2.10047e-05,1
adder_dcop_60,5,1.23301e-05,1
adder_dcop_61,0,1.06979e-05,1
adder_dcop_61,1,7.14427e-06,1
adder_dcop_61,2,0.000437194,1
adder_dcop_61,3,0.000117706,1
adder_dcop_61,4,2.40724e-05,1
adder_dcop_61,5,1.14113e-05,1
adder_dcop_62,0,1.11393e-05,1
adder_dcop_62,1,8.14159e-06,1
adder_dcop_62,2,0.000438089,1
adder_dcop_62,3,0.000120879,1
adder_dcop_62,4,2.30544e-05,1
adder_dcop_62,5,1.26473e-05,1
adder_dcop_63,0,1.10911e-05,1
adder_dcop_63,1,6.97006e-06,1
adder_dcop_63,2,0.000436486,1
adder_dcop_63,3,0.000118995,1
adder_dcop_63,4,2.45815e-05,1
adder_dcop_63,5,1.13032e-05,1
adder_dcop_64,0,1.10397e-05,1
adder_dcop_64,1,8.36982e-06,1
adder_dcop_64,2,0.000437672,1
adder_dcop_64,3,0.000119558,1
adder_dcop_64,4,2.2165e-05,1
adder_dcop_64,5,1.31169e-05,1
adder_dcop_65,0,1.00527e-05,1
adder_dcop_65,1,6.96055e-06,1
adder_dcop_65,2,0.000435931,1
adder_dcop_65,3,0.000117883,1
adder_dcop_65,4,2.31605e-05,1
adder_dcop_65,5,1.10313e-05,1
adder_dcop_66,0,1.11954e-05,1
adder_dcop_66,1,6.87421e-06,1
adder_dcop_66,2,0.000438576,1
adder_dcop_66,3,0.00011904,1
adder_dcop_66,4,2.23023e-05,1
adder_dcop_66,5,1.13009e-05,1
adder_dcop_67,0,1.14045e-05,1
adder_dcop_67,1,7.7924e-06,1
adder_dcop_67,2,0.000436506,1
adder_dcop_67,3,0.000120674,1
adder_dcop_67,4,2.27681e-05,1
adder_dcop_67,5,1.26532e-05,1
adder_dcop_68,0,1.11672e-05,1
adder_dcop_68,1,8.0669e-06,1
adder_dcop_68,2,0.000438026,1
adder_dcop_68,3,0.000120378,1
adder_dcop_68,4,2.35483e-05,1
adder_dcop_68,5,1.25133e-05,1
adder_dcop_69,0,1.10126e-05,1
adder_dcop_69,1,6.87676e-06,1
adder_dcop_69,2,0.000436633,1
adder_dcop_69,3,0.000116431,1
adder_dcop_69,4,2.40543e-05,1
adder_dcop_69,5,1.1368e-05,1
adder_trans_01,0,1.19102e-05,1
adder_trans_01,1,9.93211e-06,1
adder_trans_01,2,0.000448324,1
adder_trans_01,3,0.000125556,1
adder_trans_01,4,2.33041e-05,1
adder_trans_01,5,1.48335e-05,1
adder_trans_02,0,1.06632e-05,1
adder_trans_02,1,8.497e-06,1
adder_trans_02,2,0.00044813,1
adder_trans_02,3,0.000125346,1
adder_trans_02,4,2.05658e-05,1
adder_trans_02,5,1.27509e-05,1
adjnoun,0,9.53864e-06,1
adjnoun,1,4.46322e-06,1
adjnoun,2,6.0532e-06,1
adjnoun,3,9.01535e-06,1
adjnoun,4,1.33173e-05,1
adjnoun,5,8.6075e-06,1
af_0_k101,0,0.00380834,1
af_0_k101,1,0.00172939,1
af_0_k101,2,inf,1
af_0_k101,3,0.00551112,1
af_0_k101,4,0.00548518,1
af_0_k101,5,0.00316048,1
af_1_k101,0,0.00380879,1
af_1_k101,1,0.00173436,1
af_1_k101,2,inf,1
af_1_k101,3,0.00552135,1
af_1_k101,4,0.0054943,1
af_1_k101,5,0.00318432,1
af23560,0,8.96366e-05,1
af23560,1,3.64077e-05,1
